"County","Market Name","Market Location","Address Line 1","City","State","Zip","Contact","Phone","Market Link","Operation Hours","Operation Season","Operating Months","FMNP","SNAP","FCC Issued","FCC Accepted","WIC VF","Latitude","Longitude","Georeference_1"
"Monroe","Greece Ridge Mall Thu Farmers' Market","271 Greece Ridge Center Dr Rochester","271 Greece Ridge Center Drive","Rochester","NY","14626","Owen Hetherington","5852251140","http://www.themallatgreeceridge.com","Thu 8am-2pm","June 4-November 21","M","Y","N","N","Y","N","43.20677","-77.69406","POINT (-77.69406 43.20677)"
"Monroe","Kirby's Farm Market","9739 Ridge Rd Brockport","9739 Ridge Rd","Brockport","NY","14420","Linda Kirby","5856372600","http://www.kirbysfm.com","Daily 10am-6pm","May 1-December 24","P/M/X","Y","N","N","Y","N","43.25194","-77.98451","POINT (-77.98451 43.25194)"
"Monroe","Market 1892 Farm Stand","3334 Brockport Spencerport Rd Spencerport","3334 Brockport Spencerport Road","Spencerport","NY","14559","Brook DeConinck","5853634785",,"Mon-Fri 9am-6pm, Sat/Sun 8am-5pm","Year-round","YR","Y","N","N","Y","N","43.18763","-77.83524","POINT (-77.83524 43.18763)"
"Monroe","Partyka Farms Farm Stand","1420 County Line Rd Kendall","1420 County Line Road","Kendall","NY","14476","Lora Partyka","5857520258","http://www.partykafarms.com","Daily 9am-9pm","Year-round","YR","Y","N","N","Y","N","43.29811","-77.99549","POINT (-77.99549 43.29811)"
"Monroe","Rochester Public Market - Saturday","280 N Union St off East Main St","280 North Union St.","Rochester","NY","14609","Robert Sharman","5854286907","http://www.cityofrochester.gov/publicmarket","Sat 6am-3pm","Year-round","YR","Y","Y","Y","Y","N","43.1657","-77.59016","POINT (-77.59016 43.1657)"
"Monroe","Rochester Public Market - Thursday","280 N Union St off East Main St","280 North Union St.","Rochester","NY","14609","Robert Sharman","5854286907","http://www.cityofrochester.gov/publicmarket","Thu 6am-1pm","Year-round","YR","Y","Y","Y","Y","N","43.1657","-77.59016","POINT (-77.59016 43.1657)"
"Monroe","Rochester Public Market - Tuesday","280 N Union St off East Main St","280 North Union St.","Rochester","NY","14609","Robert Sharman","5854286907","http://www.cityofrochester.gov/publicmarket","Tue 6am-1pm","Year-round","YR","Y","Y","Y","Y","N","43.1657","-77.59016","POINT (-77.59016 43.1657)"
"Monroe","Webster's Joe Obbie Farmers' Market","1034 Ridge Rd","1034 Ridge Road","Webster","NY","14580","Jason Bliek","5852611533","http://www.websterfarmersmarket.org","Sat 8:30am-1pm","June 13-October 31","M","Y","N","N","Y","N","43.20964","-77.45416","POINT (-77.45416 43.20964)"
"Monroe","Westside Farmers' Market","St. Monica's Church Lot, 831 Genesee St Rochester","831 Genesee St","Rochester","NY","14611","Jessica DiSalvo","5852103422","http://www.westsidemarketrochester.com","Tue 4pm-7pm","June 2-October 6","M","Y","Y","Y","Y","N","43.134058","-77.636523","POINT (-77.636523 43.134058)"
"Montgomery","13 Petals Roadside Farm Stand","23 Mergner Rd Fort Johnson","23 Mergner Road","Fort Johnson","NY","12070","Jason Ludwin","5188577781",,"Mon-Fri 4pm-7pm , Sat/Sun 11am-3pm","May 1-December 1","P/M/X","Y","N","N","Y","N","42.95757","-74.24445","POINT (-74.24445 42.95757)"
"Montgomery","Amsterdam Farmers' Market","1142 Midline Rd","4988 State Highway 30","Amsterdam","NY","12010","Melissa Levoy","5185770033",,"Sun 10am-3pm","June 7-November 29","M","Y","N","N","Y","N","42.95831","-74.18575","POINT (-74.18575 42.95831)"
"Montgomery","Bellinger's Orchard Farm Stand","685 Argersinger Rd Fultonville","685 Argersinger Rd","Fultonille","NY","12072","Linda Coyne","5189228555","http://www.bellingersorchard.com","Daily 9am-5pm","June 28-November 25","M","Y","N","N","Y","N","42.90293","-74.39306","POINT (-74.39306 42.90293)"
"Montgomery","Canajoharie Farmers' Market","24 Church St","24 Church Street","Canajoharie","NY","13317","Jennifer Marshall","5186732218",,"Sun 11am-2pm","May 17-October 25","P/M","Y","N","N","Y","N","42.90515","-74.57222","POINT (-74.57222 42.90515)"
"Montgomery","Damin Farm Stand","8075 State Highway 5 St. Johnsville","8075 State Highway 5","St. Johnsville","NY","13452","Barb Damin","5185682643",,"Daily 9am-6pm","Year-round","YR","Y","N","N","Y","N","43.00497","-74.72233","POINT (-74.72233 43.00497)"
"Montgomery","Grow Amsterdam Farmers' Market","Walter Elmwood Museum Lot, 100 Church St","100 Church Street","Amsterdam","NY","12010","Bernadette Twente","5186201802",,"Sat 9am-1pm","June 6-October 31","M","Y","N","N","Y","N","42.93966","-74.18501","POINT (-74.18501 42.93966)"
"Montgomery","Haven of Hope Farm Stand","19 Cemetery St Fonda","19 Cemetery Street","Fonda","NY","12068","Pat Brooking","5185223342","http://www.havenofhopefarm.org","Thu-Sat 9am-4pm","Year-round","YR","Y","N","N","Y","N","42.95627","-74.36841","POINT (-74.36841 42.95627)"
"Montgomery","Karen's Produce Farm Stand","2311 State Hwy 5S Amsterdam","2311 State Hwy 5S","Amsterdam","NY","12010","Deanna Nelson","5188297397",,"Daily 9am-8pm","June 18-October 18","M","Y","N","N","Y","N","42.93155","-74.28781","POINT (-74.28781 42.93155)"
"Montgomery","Precious Memories Farm Stand","1142 Midline Rd Amsterdam","1142 Midline Rd","Amsterdam","NY","12010","Melissa Levoy","5185770033",,"Daily 10am-4pm","June 1-December 20","M/X","Y","N","N","Y","N","42.98258","-74.16679","POINT (-74.16679 42.98258)"
"Montgomery","Tylutki Family Farms Farm Stand","197 Caswell Rd Palatine Bridge","197 Caswell Rd","Palatine Bridge","NY","13428","Raymond Tylutki","5188487459",,"Daily 7am-8pm","Year-round","YR","Y","N","N","Y","N","42.91442","-74.53936","POINT (-74.53936 42.91442)"
"Nassau","CCE Nassau Eisenhower Pk Farmers' Market","Parking Field 8 Eisenhower Pk, East Meadow","Stewart @ Merrick Ave.","East Meadow","NY","11554","Sunday Coward","5168322591","http://ccenassau.org","Sat 9am-1pm","June 20-October 24","M","Y","N","N","Y","N","40.73687","-73.58301","POINT (-73.58301 40.73687)"
"Nassau","Community Connections Farm Stand-Maple Ave","301-311 Maple Ave Westbury","301-311 Maple Avenue","Westbury","NY","11590","Traci Caines","5169840230",,"Sat 11am-3pm","July 11-October 31","M","Y","N","N","Y","N","40.7559","-73.58741","POINT (-73.58741 40.7559)"
"Nassau","Country Fresh Farmingdale Farmers' Market","Village Green 361 Main St","361 Main St","Farmingdale","NY","11735","Mary Schneider","6316735844",,"Sun 10am-2pm","June 7-November 22","M","Y","N","N","Y","N","40.73166","-73.44566","POINT (-73.44566 40.73166)"
"Nassau","Crossroads Farm Farm Stand","480 Hempstead Ave Malverne","480 Hempstead Ave","Malverne","NY","11565","Sara Santora","5163410075","http://www.xroadsfarmliny.com","Tue/Fri 1-6pm, Sat/Sun 9am-2pm","April 5-December 31","P/M/X","Y","N","N","Y","N","40.68066","-73.66376","POINT (-73.66376 40.68066)"
"Nassau","Deep Roots Farmers' Market","100 Garvies Point Rd Glen Cove","100 Garvies Point Rd","Glen Cove","NY","11542","Cliff Krauter","5166716666",,"Sat 9am-1pm","May 30-November 7","M","Y","N","N","Y","N","40.85889","-73.64328","POINT (-73.64328 40.85889)"
"Nassau","East Meadow Farm Stand","832 Merrick Ave","832 Merrick Avenue","East Meadow","NY","11554","Nicole Borukhov","5168322591","http://cce.nassau.org","Wed 11am-2pm","June 24-October 28","M","Y","N","N","Y","N","40.70092","-73.56747","POINT (-73.56747 40.70092)"
"Nassau","Kennedy Plaza Long Beach Farmers' Market - Sat","1 W Chester St","1 West Chester St","Long Beach","NY","11561","Miranda Steiger","9174827950","http://www.ligreenmarket.org","Sat 9am-2pm","May 2-November 21","P/M","Y","N","N","Y","N","40.58943","-73.66592","POINT (-73.66592 40.58943)"
"Nassau","Kennedy Plaza Long Beach Farmers' Market - Wed","1 W Chester St","1 West Chester St","Long Beach","NY","11561","Miranda Steiger","9174827950","http://www.ligreenmarket.org","Wed 9am-2pm","May 6-November 25","P/M","Y","N","N","Y","N","40.58943","-73.66592","POINT (-73.66592 40.58943)"
"Nassau","Port Washington Organic Farmers' Market","Port Washington Town Dock , 347 Main St","347 Main St.","Port Washington","NY","11050","Patti Wood","5168830887","https://www.pwfarmersmarket.org/","Sat 8am-12pm","June 13-October 31","M","Y","N","N","Y","N","40.83153","-73.7019","POINT (-73.7019 40.83153)"
"Nassau","Rockville Centre Farmers' Market","Sunrise Hwy & North Longbeach Rd, 510 Sunrise Hwy","Sunrise Hwy and Long Beach Rd","Rockville Centre","NY","11570","Ethel Terry","6314668939","http://www.longislandgrowersmarket.com","Sun 7am-12pm","May 31-December 20","M/X","Y","N","N","Y","N","40.65712","-73.6321","POINT (-73.6321 40.65712)"
"Nassau","Roslyn Farmers' Market","Christopher Morley Park , 500 Searingtown Rd","500 Searingtown Rd","Roslyn","NY","11576","Ethel Terry","6314668939","http://www.longislandgrowersmarket.com","Wed 7am-1pm","June 3-December 23","M/X","Y","N","N","Y","N","40.78188","-73.66277","POINT (-73.66277 40.78188)"
"Nassau","Rottkamp Bros Farm Stand","McCouns Lane Old Brookville","McCouns Lane","Old Brookville","NY","11545","Richard Rottkamp","5168403950",,"Mon-Sat 10am-6pm, Sun 9am-4pm","June 21-November 27","M","Y","N","N","Y","N","40.83108","-73.61864","POINT (-73.61864 40.83108)"
"Nassau","Seaford Farmers' Market","Seaford LIRR Railroad Station lot 3, Sunrise Highway & Washington Ave","Sunrise Highway and Washington St.","Seaford","NY","11783","Ethel Terry","6314668939","http://www.longislandgrowersmarket.com","Sat 7am-12pm","June 6-December 19","M/X","Y","N","N","Y","N","40.67572","-73.48657","POINT (-73.48657 40.67572)"
"Nassau","The Garden at St. Francis Farm Stand","1692 Bellmore Ave N Bellmore","1692 Bellmore Ave","North Bellmore","NY","11710","Ann McPartlin","5166791184",,"Sun 11am-2pm","June 28-October 18","M","Y","N","N","Y","N","40.68156","-73.53528","POINT (-73.53528 40.68156)"
"Nassau","The Napolitano Family Farm Stand","3434 Hempstead Tkpe Levittown","3434 Hempstead Turnpike","Levittown","NY","11756","Daniel Napolitano","6462834682","http://www.napolitanofamilyfarm.com","Sat 9am-2pm","June 13-October 31","M","Y","N","N","Y","N","40.72556","-73.50916","POINT (-73.50916 40.72556)"
"New York","79th Street Greenmarket","79th St & Columbus Ave","366 Columbus Ave","New York","NY","10024","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/79th-street","Sun 9am-4pm","Year-round","YR","N","Y","N","Y","N","40.7809","-73.97648","POINT (-73.97648 40.7809)"
"New York","82nd Street Greenmarket","82nd St btwn 1st & York Aves","408 East 82nd Street","New York","NY","10128","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/82nd-street","Sat 9am-2:30pm","Year-round","YR","N","Y","N","Y","N","40.77394","-73.9506","POINT (-73.9506 40.77394)"
"New York","97th Street Greenmarket","97th St btwn Amsterdam & Columbus Aves","West 97th St and Columbus Ave","New York","NY","10025","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/west-97","Fri 8am-2pm","Year-round","YR","N","Y","N","Y","N","40.79356","-73.96701","POINT (-73.96701 40.79356)"
"New York","Abingdon Square Greenmarket","Hudson St & W 12th St","601 Hudson St","New York","NY","10014","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/abingdon-square","Sat 8am-2pm","Year-round","YR","N","Y","N","Y","N","40.73719","-74.00592","POINT (-74.00592 40.73719)"
"New York","Bowling Green Tue Greenmarket","Broadway at Battery Place","1 Bowling Green","New York","NY","10004","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/bowling-green-tu","Tue 8am-3pm","May 5-November 24","P/M","Y","Y","N","Y","N","40.70454","-74.01418","POINT (-74.01418 40.70454)"
"New York","Bro/Sis Green Youth Market","140 Hamilton Place","140 Hamilton Place","Manhattan","NY","10031","Wendy Flores","2122837044","http://brotherhood-sistersol.org/programs/environmental-program","Wed/Sat 11am-6pm","May 15-November 25","P/M","Y","N","N","Y","N","40.82428","-73.94881","POINT (-73.94881 40.82428)"
"New York","Chelsea Farmers' Market","383 W 23rd St","351 W 23rd Street","New York","NY","10011","Michael Steigman","9149234837","http://www.downtoearthmarkets.com","Sat 9am-2pm","April 18-December 19","P/M/X","Y","N","N","Y","N","40.74633","-74.00081","POINT (-74.00081 40.74633)"
"New York","City Hall Park Tue Greenmarket","270 Broadway btwn Chambers & Warren Sts","Broadway and Chambers St","New York","NY","10007","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket","Tue 8am-4pm","June 6-November 25","P/M","Y","Y","N","Y","N","40.71416","-74.00628","POINT (-74.00628 40.71416)"
"New York","Columbia Sun Greenmarket","Broadway & 114th St","2910 Broadway","New York","NY","10027","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket","Sun 8am-4pm","Year-round","YR","Y","Y","N","Y","N","40.80649","-73.96469","POINT (-73.96469 40.80649)"
"New York","Columbia Thu Greenmarket","Broadway & 114th St","2910 Broadway","New York","NY","10027","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/columbia-th","Thu 8am-4pm","Year-round","YR","Y","Y","N","Y","N","40.80649","-73.96469","POINT (-73.96469 40.80649)"
"New York","Dag Hammarskjold Plaza Greenmarket","E 47th St & 2nd Ave","245 East 47th Street","New York","NY","10017","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/dag-hammarskjold","Wed 8am-3pm","Year-round","YR","Y","Y","N","Y","N","40.75333","-73.97027","POINT (-73.97027 40.75333)"
"New York","Fort Washington Greenmarket","168th St & Fort Washington Ave","701 West 168th Street","New York","NY","10032","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket","Tue 8am-4pm","June 2-December 22","M/X","Y","Y","N","Y","Y","40.84246","-73.94245","POINT (-73.94245 40.84246)"
"New York","Fulton Stall Market","91 South St","91 South St","New York","NY","10038","Bob Lewis","2123491380","http://fultonstallmarket.org","Mon-Sat 11:30am-5pm","Year-round","YR","N","N","N","Y","N","40.70619","-74.00346","POINT (-74.00346 40.70619)"
"New York","Grass Roots Farmers' Market","Jackie Robinson Park W 145th St, btwn Edgecomb & Bradhurst Aves","W 145th St between Edgecombe Ave and Bradhurst Ave","New York","NY","10031","Sonya Simmons","2129961514",,"Sat/Tue 9am-4pm","July 7-November 28","M","Y","N","N","Y","N","40.82365","-73.94385","POINT (-73.94385 40.82365)"
"New York","Harvest Home East Harlem Farmers' Market","E 104th St & 3rd Ave","201 East 104th St","New York","NY","10029","Perla Vazquez","2128283361","http://www.harvesthomefm.org","Thu 8am-3pm","May 14-November 19","P/M","Y","Y","N","Y","N","40.79024","-73.94564","POINT (-73.94564 40.79024)"
"New York","Harvest Home Harlem Hospital Farmers' Market","530 Malcolm X Blvd","w. 137th Street and Lennox Avenue","New York","NY","10037","Perla Vazquez","2128283361","http://www.harvesthomefm.org","Fri 8am-3pm","May 15-November 20","P/M","Y","Y","N","Y","N","40.81539","-73.93985","POINT (-73.93985 40.81539)"
"New York","Harvest Home Lenox Ave Farmers' Market","Lenox Ave btwn W 117th & Malcolm X Blvd","151 Malcolm X Blvd.","New York","NY","10027","Perla Vazquez","2128283361","http://www.harvesthomefm.org","Sat 8am-3pm","May 16-November 21","M","Y","Y","N","Y","N","40.80295","-73.9489","POINT (-73.9489 40.80295)"
"New York","Harvest Home Metropolitan Farmers' Market","E 97th St & 2nd Ave","266 E 97th Street","New York","NY","10029","Perla Vazquez","2128283361","http://www.harvesthomefm.org","Fri 8am-3pm","May 15-November 20","P/M","Y","Y","N","Y","Y","40.78553","-73.94615","POINT (-73.94615 40.78553)"
"New York","Inwood Greenmarket","Isham St btwn Seaman Ave & Cooper St","620 Isham Street","New York","NY","10034","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/inwood","Sat 8am-3pm","Year-round","YR","Y","Y","N","Y","N","40.86925","-73.92066","POINT (-73.92066 40.86925)"
"New York","Morningside Park Farmers' Market","237 Manhattan Ave","237 Manhattan Ave. (West 110th ST. and Manhattan Ave.)","New York","NY","10025","Michael Steigman","9149234837","http://www.downtoearthmarkets.com","Sat 9am-2pm","April 4-December 19","P/M/X","Y","N","N","Y","N","40.80173","-73.95915","POINT (-73.95915 40.80173)"
"New York","Mount Sinai Hospital Greenmarket","Madison Ave & 99th St","1425 Madison Avenue","New York","NY","10029","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket","Wed 8am-3pm","June 17-November 25","M","Y","Y","N","Y","N","40.78874","-73.95276","POINT (-73.95276 40.78874)"
"New York","Rockefeller Center Wed Greenmarket","Rockefeller Center Plaza at 50th St","Rockefeller Plaza and West 50th St","New York","NY","10112","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket","Wed 8am-5pm","August 12-October 28","M","Y","Y","N","Y","N","40.75907","-73.97846","POINT (-73.97846 40.75907)"
"New York","Stuyvesant Town Greenmarket","South end of Stuy Town Oval near 14th St Loop btwn 1st Ave & Ave A","East 14th Street Loop","New York","NY","10009","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket","Sun 9:30am-4pm","May 10-December 13","P/M/X","Y","Y","N","Y","N","40.72998","-73.97935","POINT (-73.97935 40.72998)"
"New York","Tompkins Square Greenmarket","Ave A & 7th St","111 Avenue A","New York","NY","10009","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/tompkins-square","Sun 9am-4pm","Year-round","YR","Y","Y","N","Y","N","40.72621","-73.9836","POINT (-73.9836 40.72621)"
"New York","Tribeca Greenmarket Saturday","Greenwich St & Chambers St","315 Greenwich St","New York","NY","10023","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/tribeca-sa","Sat 8am-2pm","Year-round","YR","Y","Y","N","Y","N","40.71697","-74.01062","POINT (-74.01062 40.71697)"
"New York","Tucker Square Saturday Greenmarket","W 66th St & Broadway","125 Columbus Ave","New York","NY","10023","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket/manhattan/tuckerthursday","Sat 8am-4pm","Year-round","YR","Y","Y","N","Y","N","40.7731","-73.98171","POINT (-73.98171 40.7731)"
"New York","Tucker Square Thursday Greenmarket","66th St & Broadway","125 Columbus Avenue","New York","NY","10023","Daniel Olavarria","2127887900","http://www.grownyc.org/greenmarket","Thu 8am-4pm","Year-round","YR","N","Y","N","Y","N","40.7731","-73.98171","POINT (-73.98171 40.7731)"
"New York","Two Bridges Youth Market Farm Stand","50 Madison St","50 Madison St.","New York","NY","10038","Bob Lewis","2123491380","http://fultonstallmarket.org","Sun 10:30am-3pm","May 31-November 22","M","Y","Y","N","Y","N","40.71166","-73.99784","POINT (-73.99784 40.71166)"
"New York","Union Square Friday Greenmarket","Union Square W & 17th St","31 Union Square West","New York","NY","10003","Daniel Olavarria","2127887900","https://www.grownyc.org/greenmarket","Fri 8am-6pm","Year-round","YR","Y","Y","N","Y","N","40.73669","-73.99079","POINT (-73.99079 40.73669)"
"New York","Union Square Monday Greenmarket","Union Square W & 17th St","31 Union Square West","New York","NY","10003","Daniel Olavarria","2127887900","https://www.grownyc.org/greenmarket/manhattan-union-square-w","Mon 8am-6pm","Year-round","YR","Y","Y","N","Y","N","40.73669","-73.99079","POINT (-73.99079 40.73669)"
"New York","Union Square Saturday Greenmarket","Union Square W & 17th St","31 Union Square West","New York","NY","10003","Daniel Olavarria","2127887900","https://www.grownyc.org/greenmarket","Sat 8am-6pm","Year-round","YR","Y","Y","N","Y","N","40.73669","-73.99079","POINT (-73.99079 40.73669)"
"New York","Union Square Wednesday Greenmarket","Union Square W & 17th St","31 Union Square West","New York","NY","10003","Daniel Olavarria","2127887900","https://www.grownyc.org/greenmarket","Wed 8am-6pm","Year-round","YR","Y","Y","N","Y","N","40.73669","-73.99079","POINT (-73.99079 40.73669)"
"New York","Unity Markets NY Farmers' Market","100 Central Park North","100 Central Park North","New York","NY","10603","Richard Cox","3479486479",,"Sat 10am-5pm","June 20-October 31","M","Y","Y","N","Y","N","40.79825","-73.95262","POINT (-73.95262 40.79825)"
"New York","Uptown Good Food Farmers' Market","St. Nicholas Ave & West 137th St","St. Nicholas Ave & West 137th St","New York","NY","10032","Judith Desire","3473917189",,"Sat 9am-3pm","June 6-November 21","M","Y","Y","N","Y","N","40.81856","-73.94745","POINT (-73.94745 40.81856)"
"Niagara","Fleckenstein Farms Farm Stand","2813 Youngstown-Lockport Rd Ransomville","2813 Youngstown Lockport Road","Ransomville","NY","14131","Robin Heath","7164953527","https://www.fleckensteinfarms.com/","Mon-Fri 11am-5pm, Sat/Sun 9am-6pm","April 25-October 31","P/M","Y","N","N","Y","N","43.23252","-78.89288","POINT (-78.89288 43.23252)"
"Niagara","Harris Farm Market Farm Stand","8475 Ridge Rd Gasport","8475 Ridge Rd","Gasport","NY","14067","Victoria Harris","7167725229",,"Daily 9am-7pm","May 1-October 31","M","Y","N","N","Y","N","43.23987","-78.56318","POINT (-78.56318 43.23987)"
"Niagara","Human Farms & Greenhouse Farm Stand","2853 Hess Rd Appleton","2853 Hess Rd","Appleton","NY","14008","Ronald Human","7165312820",,"Mon-Sat 10am-6pm , Sun 12pm-6pm","May 6-November 30","P/M","Y","Y","N","Y","N","43.27537","-78.64954","POINT (-78.64954 43.27537)"
"Niagara","Huntington Farm Stand I","9715 Ridge Rd Middleport","9715 Ridge Rd.","Middleport","NY","14105","Dan Huntington","7163930590",,"Sun 10am-6pm","June 14-October 11","M","Y","N","N","Y","N","43.24672","-78.48848","POINT (-78.48848 43.24672)"
"Niagara","Lockport Community Farmers' Market","69 Canal St","69 Canal Street","Lockport","NY","14094","Grace Platt","7164340212","http://www.discoverlockport.com/lockport-community-farmers-market","Sat 9am-2pm","May 16-October 24","M","Y","Y","Y","Y","Y","43.17085","-78.6939","POINT (-78.6939 43.17085)"
"Niagara","Lockport Community WINTER Farmers' Market","33 Ontario St Lockport","210 Walnut Street","Lockport","NY","14094","Grace Platt","7164340212","https://www.discoverlockport.com/lockport-community-farmers-market","1st & 3rd Sat 10am-2pm","November-May 2026","M/X/W/P","N","Y","Y","Y","N","43.16958","-78.68743","POINT (-78.68743 43.16958)"
"Niagara","Newfane Methodist Farmers' Market","2699 Main St Church Parking Lot","2699 Main St.","Newfane","NY","14108","Amy Luckman","7167787011",,"Wed 4:30pm-7pm","June 24-September 9","M","Y","N","N","Y","Y","43.28365","-78.70879","POINT (-78.70879 43.28365)"
"Niagara","Niagara Falls City Friday Farmers' Market","779 East Market St","779 East Market Street","Niagara Falls","NY","14301","Joanna Congi","7168042922","https://www.niagarafallsusa.com/directory/niagara-falls-city-market/","Fri 8am-4pm","June 5-November 20","M","Y","Y","N","Y","N","43.09679","-79.03952","POINT (-79.03952 43.09679)"
"Niagara","Niagara Falls City Monday Market","779 East Market St","779 East Market Street","Niagara Falls","NY","14301","Joanna Congi","7168042922",,"Mon 8am-4pm","June 1-November 16","M","Y","Y","N","Y","N","43.09679","-79.03952","POINT (-79.03952 43.09679)"
"Niagara","Niagara Falls City Wednesday Market","779 East Market St","779 East Market Street","Niagara Falls","NY","14301","Joanna Congi","7168042922",,"Wed 8am-4pm","June 3-November 18","M","Y","Y","N","Y","N","43.09679","-79.03952","POINT (-79.03952 43.09679)"
"Niagara","North Tonawanda City Sat Farmers' Market","Robinson Rd and Payne Ave","310 Robinson Road","North Tonawanda","NY","14120","Chris Del Prince","7166958000",,"Sat 7am-1pm","Year-round","YR","Y","N","N","Y","N","43.03377","-78.87021","POINT (-78.87021 43.03377)"
"Niagara","North Tonawanda City Thu Farmers' Market","Robinson Rd and Payne Ave","310 Robinson Road","North Tonawanda","NY","14120","Chris Del Prince","7166958000",,"Thu 7am-1pm","Year-round","YR","Y","N","N","Y","N","43.03377","-78.87021","POINT (-78.87021 43.03377)"
"Niagara","North Tonawanda City Tue Farmers' Market","Robinson Rd and Payne Ave","310 Robinson Road","North Tonawanda","NY","14120","Chris Del Prince","7166958000",,"Tue 7am-1pm","Year-round","YR","Y","N","N","Y","N","43.03377","-78.87021","POINT (-78.87021 43.03377)"
"Niagara","Randy Becken Farm Stand","3302 Upper Mountain Rd Sanborn","3302 Upper Mountain Road","Sanborn","NY","14132","Randy Becken","7165458706",,"Wed-Sat 10am-6pm, Sun 10am-5pm","August 5-November 8","M","Y","N","N","Y","N","43.16543","-78.86239","POINT (-78.86239 43.16543)"
"Niagara","Schwab Farm Stand","9035 Rochester Rd Gasport","9035 Rochester Rd","Gasport","NY","14067","Carol Schaal","7167357570","http://www.schwabsfarm.com","Mon-Sat 8am-5pm, Sun 9am-3pm","Year-round","YR","Y","N","N","Y","N","43.20425","-78.52308","POINT (-78.52308 43.20425)"
"Niagara","Wilson Community Farmers' Market","186 Harbor St","186 Harbor Street","Wilson","NY","14172","Eileen Neisen","7165441911","http://www.wilsonfarmersmarket.org","Tue 5pm-8pm","May 19-September 29","P/M","Y","Y","N","Y","N","43.31275","-78.83217","POINT (-78.83217 43.31275)"
"Oneida","Boonville Area Farmers' Market","Upper Erwin Park Moose River Rd","13149 State Route 12","Boonville","NY","13309","Kathy Isles","3159423465","http://bnycc.org","Thursday 12pm-5pm","June 18-October 1","M","Y","Y","N","Y","N","43.47538","-75.31608","POINT (-75.31608 43.47538)"
"Oneida","Clinton Farmers' Market","Village Green 21 West Park Row","21 West Park Row","Clinton","NY","13323","Isabelle Alexander-Klaboe","3158531735","http://www.clintonnychamber.org","Thu 10am-4pm","June 4-October 1","M","Y","Y","N","Y","Y","43.04932","-75.37881","POINT (-75.37881 43.04932)"
"Oneida","Horn's Family Farm Stand","9629 Main St Remsen","9629 Main St","Remsen","NY","13438","Eric Horn","3158313541","http://hornsfamilyfarm.com","Mon-Fri 12pm-6pm, Sat 9am-3pm","Year-round","YR","Y","N","N","Y","N","43.32745","-75.18713","POINT (-75.18713 43.32745)"
"Oneida","Oneida County Public Market","REA Wing Union Station, 321 Main St Utica","321 Main Street","Utica","NY","13501","Elizabeth Irons","3157363394","http://www.oneidacountymarket.com","Sat 9am-1pm","Year-round","YR","Y","Y","N","Y","Y","43.10393","-75.2239","POINT (-75.2239 43.10393)"
"Oneida","Oneida County WINTER Public Market","Inside Main Lobby Union Station, 321 Main St Downtown Utica","321 Main Street","Utica","NY","13501","Elizabeth Irons","3157363394","http://www.oneidacountymarket.com","Alt Sat 9am-1pm","January 10-April 18, 2026","W/P","N","N","N","Y","N","43.10393","-75.2239","POINT (-75.2239 43.10393)"
"Oneida","Swistak Farm Stand","6664 Greenway New London Rd Verona","6664 Greenway New London Road","Verona","NY","13478","Sharee Fink","3153361251",,"Mon-Sun 9am-6pm","June 1-November 1","M","Y","N","N","Y","N","43.18549","-75.5368","POINT (-75.5368 43.18549)"
"Oneida","Utica Farmers' Market","313 Elizabeth St Chancellor Park","1 Kennedy Plaza","Utica","NY","13501","Edita Rosic","3157920114",,"Wed 8am-5pm","June 24-October 28","M","Y","Y","Y","Y","N","43.10123","-75.23606","POINT (-75.23606 43.10123)"
"Oneida","Vienna Farmers' Market","2040 Rt 49 North Bay","2040 Rt 49","Blossvale","NY","13082","Brian Kirsch","3156972950",,"Thu 2pm-6pm","June 4-October 22","M","Y","Y","Y","Y","N","43.2355","-75.70367","POINT (-75.70367 43.2355)"
"Onondaga","Aasha Laya Farm of Hope Farm Stand","7691 Bridgeport Kirvkville Rd , Kirkville","7691 Bridgport Kirville Road","Kirkville","NY","13082","Jay Regmi","3157157685",,"Sat 7am-1pm","June 6-September 26","M","Y","N","N","Y","N","43.10861","-76.1836","POINT (-76.1836 43.10861)"
